Date,Close_NIKE,Open_NIKE,High_NIKE,Low_NIKE,Close_DJIA,Open_DJIA,High_DJIA,Low_DJIA
8/3/2015,57.56,57.76,58,56.8,17598.2,17696.74,17704.76,17496.61
8/4/2015,57.26,57.48,57.97,57.17,17550.69,17596.93,17635.78,17505.5
8/5/2015,57.68,58.31,58.86,58.18,17540.47,17555.24,17661.37,17492.9
8/6/2015,57.23,58.5,58.75,57.19,17419.75,17542.61,17572.04,17362.86
8/7/2015,56.53,57.36,57.48,56.55,17373.38,17414.94,17414.94,17279.08
8/10/2015,56.8,57.7,58.09,57.43,17615.17,17375.18,17629.13,17375.18
8/11/2015,57.18,57.07,57.5,56.82,17402.84,17593.59,17593.59,17352.63
8/12/2015,57.49,56.77,56.88,55.33,17402.51,17382.93,17423.9,17125.81
8/13/2015,57.41,56.64,57.26,56.48,17408.25,17401.64,17481.78,17341.34
8/14/2015,57.48,56.8,57.28,56.56,17477.4,17410.12,17492.9,17394.06
8/17/2015,56.15,57.06,57.57,56.55,17545.18,17472.66,17551.4,17341.72
8/18/2015,53.44,57.56,57.84,57.3,17511.34,17537.3,17568.4,17486.42
8/19/2015,51.94,57,58.03,56.78,17348.73,17508.74,17517.19,17282.42
8/20/2015,51.77,56.86,57.23,56.12,16990.69,17345.32,17345.32,16990.69
8/21/2015,54.38,55.74,55.83,53.42,16459.75,16990.69,16990.69,16459.55
8/24/2015,56.31,50.13,53.69,47.25,15871.35,16459.75,16459.75,15370.33
8/25/2015,56.25,53.64,53.66,51.74,15666.44,15882.27,16312.94,15651.24
8/26/2015,55.88,53.25,54.51,51.99,16285.51,15676.26,16303.75,15676.26
8/27/2015,54.32,55.19,56.35,54.82,16654.77,16285.51,16666.69,16285.51
8/28/2015,55.35,56.3,56.5,55.82,16643.01,16649.42,16669.97,16535.18
8/31/2015,55.43,56.2,56.25,55.62,16528.03,16632.02,16632.02,16444.05
9/1/2015,54.85,54.49,54.92,54.02,16058.35,16528.03,16528.03,15979.95
9/2/2015,55.88,55.08,55.39,54.6,16351.38,16058.35,16352.58,16058.35
9/3/2015,54.93,55.62,56.05,55.21,16374.76,16364.34,16550.07,16317.31
9/4/2015,55.19,54.61,55.22,54.47,16102.38,16371.76,16371.76,16026.61
9/8/2015,55.91,55.73,55.94,55.11,16492.68,16109.93,16503.41,16109.93
9/9/2015,55.95,56.36,56.5,54.81,16253.57,16505.04,16664.65,16220.1
9/10/2015,56.92,54.83,55.52,54.47,16330.4,16252.57,16441.94,16212.08
9/11/2015,57.79,55.12,55.92,55,16433.09,16330.4,16434.76,16244.65
9/14/2015,57.64,55.76,56.03,55.57,16370.96,16450.86,16450.86,16330.87
9/15/2015,57.53,55.95,57.04,55.4,16599.85,16382.58,16644.11,16382.58
9/16/2015,58.28,57.17,57.96,56.92,16739.95,16599.51,16755.98,16593.9
9/17/2015,57.99,57.62,58.4,57.28,16674.74,16738.08,16933.43,16639.93
9/18/2015,57.72,57.08,57.82,56.88,16384.58,16674.74,16674.74,16343.76
9/21/2015,57.4,57.84,58.55,57.38,16510.19,16406.1,16578.6,16391.88
9/22/2015,62.5,57.63,58.08,57.19,16330.47,16477.45,16477.45,16221.73
9/23/2015,61.07,57.99,58.3,57.6,16279.89,16332.81,16355.29,16211.98
9/24/2015,59.84,57.15,57.58,56.75,16201.32,16257.11,16257.11,16016.36
9/25/2015,61.49,61.56,62.98,61.35,16314.67,16205.07,16465.23,16205.07
9/28/2015,61.92,62.25,62.38,60.43,16001.89,16313.26,16313.26,15981.85
9/29/2015,62.61,61,61.05,59.53,16049.13,16001.76,16118.89,15942.37
9/30/2015,62.14,60.37,61.56,60.37,16284.7,16057.08,16297.6,16057.08
10/1/2015,61.6,61.58,61.97,60.64,16272.01,16278.62,16348.87,16073.82
10/2/2015,61.05,61.05,62.61,60.78,16472.37,16258.25,16472.77,16013.66
10/5/2015,62.46,62.92,63.25,62.05,16776.43,16502.1,16798.37,16502.1
10/6/2015,62.47,62.14,62.4,61.3,16790.19,16774.02,16865.09,16746.03
10/7/2015,63.22,61.81,62.23,60.5,16912.29,16805.42,16963.3,16765
10/8/2015,62.91,61.46,62.62,61.34,17050.75,16904.17,17081.28,16859.34
10/9/2015,62.92,62.28,62.67,62.05,17084.49,17054.69,17110.88,17027.23
10/12/2015,64.4,62.6,63.55,62.51,17131.86,17082.29,17139.21,17064.58
10/13/2015,65.24,63,63.27,62.8,17081.89,17113.55,17172.81,17034.45
10/14/2015,66.61,63,63.31,62.7,16924.75,17079.08,17111.38,16887.67
10/15/2015,66.19,63.61,64.59,63.48,17141.75,16944.86,17144.42,16933.57
10/16/2015,66.24,64.75,65.3,64.44,17215.97,17141.75,17220.02,17107.35
10/19/2015,66.21,65.86,66.76,65.56,17230.54,17209.43,17235.95,17129.19
10/20/2015,65.27,66.53,66.68,65.99,17217.11,17228.47,17264.88,17147.99
10/21/2015,65.69,66.33,66.61,65.92,17168.61,17225.93,17314.99,17153.13
10/22/2015,65.41,66.44,66.73,65.29,17489.16,17180.88,17505.18,17180.88
10/23/2015,65.65,66.54,66.6,64.46,17646.7,17525.11,17679.37,17525.11
10/26/2015,65.56,65.14,66.11,65.14,17623.05,17649.57,17660.7,17602.51
10/27/2015,65.52,65.5,65.62,64.83,17581.43,17608.89,17635.18,17540.57
10/28/2015,65.6,65.86,66.03,64.97,17779.52,17586.69,17779.95,17556.71
10/29/2015,65.7,65.34,65.73,64.98,17755.8,17771.5,17786,17684.72
10/30/2015,65.18,65.78,65.81,65.04,17663.54,17756.6,17799.96,17662.87
11/2/2015,65.93,65.87,66,64.73,17828.76,17672.62,17845.9,17655.02
11/3/2015,65.89,65.62,65.85,65.34,17918.15,17819.74,17977.85,17796.02
11/4/2015,65.24,65.7,65.94,64.94,17867.58,17929.58,17964.12,17828.83
11/5/2015,65,65.59,66.22,65.23,17863.43,17871.25,17929.51,17779.19
11/6/2015,63.71,65.8,66.47,65.68,17910.33,17855.22,17912.04,17768.6
11/9/2015,62.99,65.63,65.71,64.64,17730.48,17900.78,17900.78,17667.78
11/10/2015,60.93,65.05,65.35,64.77,17758.21,17724.13,17768.66,17657.72
11/11/2015,61.73,65.14,65.3,63.64,17702.22,17769.5,17807.18,17696.91
11/12/2015,61.29,63.5,64,62.71,17448.07,17691.93,17691.93,17443.5
11/13/2015,62.89,62.54,62.61,60.58,17245.24,17439.25,17439.25,17238.89
11/16/2015,62.89,60.9,61.74,60.67,17483.01,17229.94,17483.01,17210.43
11/17/2015,66.33,61.53,61.8,60.21,17489.5,17486.99,17599.33,17451.41
11/18/2015,66.23,61.52,63.02,61.33,17737.16,17485.49,17752.16,17485.49
11/19/2015,66.26,63.13,63.5,62.69,17732.75,17739.83,17772.97,17681.98
11/20/2015,67.07,66.04,66.4,65.24,17823.81,17732.75,17914.34,17732.75
11/23/2015,67.17,66.41,66.5,65.89,17792.68,17823.61,17868.18,17751.53
11/24/2015,66.14,65.82,66.49,65.63,17812.19,17770.9,17862.6,17683.51
11/25/2015,66.66,66.54,67.28,66.52,17813.39,17820.81,17854.92,17801.83
11/27/2015,66.33,67.46,67.65,66.67,17798.49,17806.04,17830.36,17749.32
11/30/2015,64.56,66.97,67.1,65.82,17719.92,17802.84,17837.24,17719.79
12/1/2015,66.17,66.06,66.71,65.96,17888.35,17719.72,17895.5,17719.72
12/2/2015,65.8,66.43,66.61,66.05,17729.68,17883.14,17901.58,17708.2
12/3/2015,65.85,66.56,66.68,64.5,17477.67,17741.57,17780.59,17425.56
12/4/2015,64.42,64.9,66.46,64.9,17847.63,17482.68,17866.47,17482.68
12/7/2015,64.32,66.38,66.45,65.31,17730.51,17845.49,17845.49,17639.25
12/8/2015,63.15,65.44,66.37,65.22,17568,17703.99,17703.99,17485.39
12/9/2015,63.93,65.38,65.77,63.87,17492.3,17558.18,17767.69,17403.51
12/10/2015,64.31,64.36,64.82,64.01,17574.75,17493.17,17697.74,17474.66
12/11/2015,65.47,63.81,63.87,62.84,17265.21,17574.75,17574.75,17230.5
12/14/2015,65.11,63.32,64.17,63.06,17368.5,17277.11,17378.02,17138.47
12/15/2015,64.26,64.8,65,64.18,17524.91,17374.78,17627.63,17341.18
12/16/2015,64.9,64.69,65.6,64.41,17749.09,17530.85,17784.36,17483.68
12/17/2015,65.93,65.85,65.93,65.04,17495.84,17756.54,17796.76,17493.5
12/18/2015,64.36,64.87,65.27,64.19,17128.55,17495.04,17496.58,17124.31
12/21/2015,63.18,64.84,65.16,64.31,17251.62,17154.94,17272.36,17116.73
12/22/2015,63.81,65.74,65.93,64.91,17417.27,17253.55,17451.11,17242.86
12/23/2015,64.26,68.12,68.2,63.91,17602.61,17427.63,17607.92,17427.63
12/24/2015,63.25,64.55,64.73,62.15,17552.17,17593.26,17606.34,17543.95
12/28/2015,62.5,63.21,63.88,62.8,17528.27,17535.66,17536.9,17437.34
12/29/2015,61.52,64.31,64.48,64.02,17720.98,17547.37,17750.02,17547.37
12/30/2015,62.38,64.36,64.4,63.17,17603.87,17711.94,17714.13,17588.87
12/31/2015,61.49,63.15,63.17,62.5,17425.03,17590.66,17590.66,17421.16
1/4/2016,59.85,61.11,61.91,60.86,17148.94,17405.48,17405.48,16957.63
1/5/2016,58.87,61.72,62.59,61.72,17158.66,17147.5,17195.84,17038.61
1/6/2016,59.55,61.3,62.04,61.15,16906.51,17154.83,17154.83,16817.62
1/7/2016,59.94,60.39,61.26,59.78,16514.1,16888.36,16888.36,16463.63
1/8/2016,58.78,60.06,60.79,58.66,16346.45,16519.17,16651.89,16314.57
1/11/2016,58.51,58.97,60.04,58.54,16398.57,16358.71,16461.85,16232.03
1/12/2016,57.56,60.35,60.82,59.57,16516.22,16419.11,16591.35,16322.07
1/13/2016,58.32,60.53,60.53,58.67,16151.41,16526.63,16593.51,16123.2
1/14/2016,59.04,59,59.35,57.28,16379.05,16159.01,16482.05,16075.12
1/15/2016,60.56,56.93,58.14,56.59,15988.08,16354.33,16354.33,15842.11
1/19/2016,60.88,58.19,59.07,57.67,16016.02,16009.45,16171.96,15900.25
1/20/2016,60.7,57.25,59.59,56.75,15766.74,15989.45,15989.45,15450.56
1/21/2016,61.11,59.08,61.16,59.06,15882.68,15768.87,16038.59,15704.66
1/22/2016,59.58,61.29,61.47,60.59,16093.51,15921.1,16136.79,15921.1
1/25/2016,61.2,61.09,61.3,60.62,15885.22,16086.46,16086.46,15880.15
1/26/2016,62.01,60.49,61.37,60.27,16167.23,15893.16,16185.79,15893.16
1/27/2016,63.16,60.96,61.1,59.2,15944.46,16168.74,16235.03,15878.3
1/28/2016,62.55,60.32,61.6,59.98,16069.64,15960.28,16102.14,15863.72
1/29/2016,62.49,61.2,62.16,61.2,16466.3,16090.26,16466.3,16090.26
2/1/2016,60.17,61.75,63.47,61.7,16449.18,16453.63,16510.98,16299.47
2/2/2016,57.17,63.02,63.5,62.31,16153.54,16420.21,16420.21,16108.44
2/3/2016,55.04,62.88,62.9,61.3,16336.66,16186.2,16381.69,15960.45
2/4/2016,55.68,62.02,62.16,59.99,16416.58,16329.67,16485.84,16266.16
2/5/2016,57.41,59.76,59.84,56.98,16204.97,16417.95,16423.63,16129.81
2/8/2016,56,56.1,56.21,53.64,16027.05,16147.51,16147.51,15803.55
2/9/2016,56.42,54.5,56.62,54.28,16014.38,16005.41,16136.62,15881.11
2/10/2016,57.79,56.54,58.18,55.93,15914.74,16035.61,16201.89,15899.91
2/11/2016,58.17,56.46,56.91,55.39,15660.18,15897.82,15897.82,15503.01
2/12/2016,58.6,57.37,57.45,55.5,15973.84,15691.62,15974.04,15691.62
2/16/2016,59.31,57.57,58,56.82,16196.41,16012.39,16196.41,16012.39
2/17/2016,60.17,58.6,58.6,57.1,16453.83,16217.98,16486.12,16217.98
2/18/2016,60.21,58.17,58.96,57.98,16413.43,16483.76,16511.84,16390.43
2/19/2016,60.4,58.5,59.31,57.63,16391.99,16410.96,16410.96,16278
2/22/2016,62.38,59.65,60.48,59.26,16620.66,16417.13,16664.24,16417.13
2/23/2016,62.6,60.26,60.74,59.89,16431.78,16610.39,16610.39,16403.53
2/24/2016,61.59,59.74,60.7,59.2,16484.99,16418.84,16507.39,16165.86
2/25/2016,62.92,60.68,62.38,60.63,16697.29,16504.38,16697.98,16458.42
2/26/2016,62.22,62.64,63.49,62.47,16639.97,16712.7,16795.98,16623.91
2/29/2016,61.47,62.46,62.68,61.58,16516.5,16634.15,16726.12,16510.4
3/1/2016,61.26,61.97,63.1,61.75,16865.08,16545.67,16865.56,16545.67
3/2/2016,59.25,62.52,62.89,61.5,16899.32,16851.17,16900.17,16766.32
3/3/2016,59.81,62.05,62.2,60.92,16943.9,16896.17,16944.31,16820.73
3/4/2016,58.33,61.42,61.54,60.38,17006.77,16945,17062.38,16898.84
3/7/2016,58.88,61.07,61.14,58.79,17073.95,16991.29,17099.25,16940.48
3/8/2016,60.08,59.03,60.6,58.71,16964.1,17050.67,17072.79,16921.51
3/9/2016,60.81,59.58,59.62,57.95,17000.36,16969.17,17048.5,16947.94
3/10/2016,61.4,58.7,59.04,57.97,16995.13,17006.05,17130.11,16821.86
3/11/2016,61.86,59.13,60.44,59.13,17213.31,17014.99,17220.09,17014.99
3/14/2016,63.18,60.19,61.33,60.1,17229.13,17207.49,17275.07,17161.16
3/15/2016,62.99,60.5,61.75,60.36,17251.53,17217.15,17251.7,17120.35
3/16/2016,64.72,61.47,62.23,61.29,17325.76,17249.34,17379.18,17204.07
3/17/2016,64.9,61.76,63.38,61.74,17481.49,17321.38,17529.01,17297.65
3/18/2016,62.44,63.55,63.98,62.85,17602.3,17481.49,17620.58,17481.49
3/21/2016,61.65,63.55,65.29,63.4,17623.87,17589.7,17644.97,17551.28
3/22/2016,61.34,64.83,65.44,64.17,17582.57,17602.71,17648.94,17540.42
3/23/2016,61.49,61.33,63.45,61.15,17502.59,17588.81,17588.81,17486.27
3/24/2016,62.04,62.06,62.14,61.12,17515.73,17485.33,17517.14,17399.01
3/28/2016,61.47,61.58,61.98,61.25,17535.39,17526.08,17583.81,17493.03
3/29/2016,61.59,61.26,61.9,61.25,17633.11,17512.58,17642.81,17434.27
3/30/2016,59.97,61.77,62.41,61.77,17716.66,17652.36,17790.11,17652.36
3/31/2016,59.67,61.99,62.64,61.31,17685.09,17716.05,17755.7,17669.72
4/1/2016,60.31,61.22,61.82,61.15,17792.75,17661.74,17811.48,17568.02
4/4/2016,60.3,61.73,61.85,59.42,17737,17799.39,17806.38,17710.67
4/5/2016,59.42,59.62,60.17,59.44,17603.32,17718.03,17718.03,17579.56
4/6/2016,57.92,59.6,60.68,59.19,17716.05,17605.45,17723.55,17542.54
4/7/2016,58.55,59.79,60.58,59.71,17541.96,17687.28,17687.28,17484.23
4/8/2016,59.58,60.49,60.56,59.32,17576.96,17555.39,17694.51,17528.16
4/11/2016,59.49,59.73,59.78,57.82,17556.41,17586.48,17731.63,17555.9
4/12/2016,59.5,58,58.62,56.89,17721.25,17571.34,17744.43,17553.57
4/13/2016,59.57,59.02,59.95,58.83,17908.28,17741.66,17918.35,17741.66
4/14/2016,59.56,59.71,60.34,59.44,17926.43,17912.25,17962.14,17885.44
4/15/2016,59.62,59.02,59.59,58.39,17897.46,17925.95,17937.65,17867.41
4/18/2016,60.08,59.38,60,59.38,18004.16,17890.2,18009.53,17848.22
4/19/2016,59.43,59.96,59.99,59.33,18053.6,18012.1,18103.46,17984.43
4/20/2016,59.21,59.43,60.24,59.43,18096.27,18059.49,18167.63,18031.21
4/21/2016,59.54,60.53,60.53,59.71,17982.52,18092.84,18107.29,17963.89
4/22/2016,59.27,60.18,60.22,58.97,18003.75,17985.05,18026.85,17909.89
4/25/2016,58.54,59.34,59.42,58.76,17977.24,17990.94,17990.94,17855.55
4/26/2016,58.94,59.31,59.97,59.27,17990.32,17987.38,18043.77,17934.17
4/27/2016,59.59,59.63,59.73,58.63,18041.55,17996.14,18084.66,17920.26
4/28/2016,59.52,58.95,59.89,58.42,17830.76,18023.88,18035.73,17796.55
4/29/2016,59.11,58.41,59.09,58.1,17773.64,17813.09,17814.83,17651.98
5/2/2016,58.19,59.09,59.75,58.99,17891.16,17783.78,17912.35,17773.71
5/3/2016,58.43,59.24,59.85,59.03,17750.91,17870.75,17870.75,17670.88
5/4/2016,58.72,59.23,59.96,58.82,17651.26,17735.02,17738.06,17609.01
5/5/2016,59.2,58.94,58.98,58,17660.71,17664.48,17736.11,17615.82
5/6/2016,57.01,58.16,58.44,57.38,17740.63,17650.3,17744.54,17580.38
5/9/2016,57.99,58.59,59.19,58.45,17705.91,17743.85,17783.16,17668.38
5/10/2016,57.31,58.61,59.99,58.61,17928.35,17726.66,17934.61,17726.66
5/11/2016,57.14,58.5,58.68,56.85,17711.12,17919.03,17919.03,17711.05
5/12/2016,57.1,57.52,58.34,57.31,17720.5,17722.01,17798.19,17625.38
5/13/2016,56.12,57.74,58.12,57.28,17535.32,17711.12,17734.74,17512.48
5/16/2016,57.04,57.27,57.53,56.63,17710.71,17531.76,17755.8,17531.76
5/17/2016,56.48,57.15,57.38,56.65,17529.98,17701.46,17701.46,17469.92
5/18/2016,55.99,56.76,56.87,55.67,17526.62,17501.28,17636.22,17418.21
5/19/2016,56.59,55.82,57.3,55.67,17435.4,17514.16,17514.16,17331.07
5/20/2016,55.99,55.88,57.06,55.41,17500.94,17437.32,17571.75,17437.32
5/23/2016,55.84,56.6,56.97,55.95,17492.93,17507.04,17550.7,17480.05
5/24/2016,56.19,56.05,56.77,55.86,17706.05,17525.19,17742.59,17525.19
5/25/2016,55.22,56.47,56.69,55.77,17851.51,17735.09,17891.71,17735.09
5/26/2016,54.93,56.05,56.36,55.6,17828.29,17859.52,17888.66,17803.82
5/27/2016,54.53,56.17,56.53,55.98,17873.22,17826.85,17873.22,17824.73
5/31/2016,53.45,56.41,56.47,55.17,17787.2,17891.5,17899.24,17724.03
6/1/2016,54.3,53.33,55.04,52.92,17789.67,17754.55,17809.18,17664.79
6/2/2016,53.55,54.22,54.67,54.22,17838.56,17789.05,17838.56,17703.55
6/3/2016,54.12,54.29,54.57,53.4,17807.06,17799.8,17833.17,17689.68
6/6/2016,54.94,53.77,54.54,53.69,17920.33,17825.69,17949.68,17822.81
6/7/2016,55.11,54.16,54.35,53.55,17938.28,17936.22,18003.23,17936.22
6/8/2016,54.91,53.83,54.34,53.66,18005.05,17931.91,18016,17931.91
6/9/2016,54.12,54.11,55.05,53.88,17985.19,17969.98,18005.22,17915.88
6/10/2016,54.31,54.64,55.36,54.55,17865.34,17938.82,17938.82,17812.34
6/13/2016,53.47,55,55.64,54.88,17732.48,17830.5,17893.28,17731.35
6/14/2016,53.71,54.58,54.94,54.08,17674.82,17710.77,17733.92,17595.79
6/15/2016,54.36,54.24,55.06,54.24,17640.17,17703.65,17762.96,17629.01
6/16/2016,54.77,53.54,53.64,52.94,17733.1,17602.23,17754.91,17471.29
6/17/2016,54.57,53.45,53.87,53.16,17675.16,17733.44,17733.44,17602.78
6/20/2016,54.12,54.23,55.15,54.23,17804.87,17736.87,17946.36,17736.87
6/21/2016,52.59,54.46,55.09,54.44,17829.73,17827.33,17877.84,17799.8
6/22/2016,51.89,55,55.14,54.53,17780.83,17832.67,17920.16,17770.36
6/23/2016,53.09,55.11,55.18,53.95,18011.07,17844.11,18011.07,17844.11
6/24/2016,55.13,52.36,53.36,52.18,17400.75,17946.63,17946.63,17356.34
6/27/2016,55.2,52,52.52,51.48,17140.24,17355.21,17355.21,17063.08
6/28/2016,55.61,52.04,53.2,51.57,17409.72,17190.51,17409.72,17190.51
6/29/2016,55.2,54.5,55.14,52.89,17694.68,17456.02,17704.51,17456.02
6/30/2016,55.8,55.29,55.43,54.6,17929.99,17712.76,17930.61,17711.8
7/1/2016,55.92,55.07,55.81,54.91,17949.37,17924.24,18002.38,17916.91
7/5/2016,56.72,55.34,55.91,55.01,17840.62,17904.45,17904.45,17785.28
7/6/2016,56.83,54.88,55.81,54.82,17918.62,17807.47,17926.91,17713.45
7/7/2016,58.06,55.8,55.98,55.56,17895.88,17924.24,17984.95,17816.65
7/8/2016,57.99,56.1,56.82,56.09,18146.74,17971.22,18166.77,17971.22
7/11/2016,58.49,56.83,57.23,56.71,18226.93,18161.53,18283.9,18161.53
7/12/2016,57.87,57.09,58.2,57.07,18347.67,18259.12,18371.95,18259.12
7/13/2016,57.74,58.18,58.44,57.73,18372.12,18356.78,18390.16,18315.76
7/14/2016,57.76,58.3,58.6,58.15,18506.41,18414.3,18537.57,18414.3
7/15/2016,57.76,58.59,58.87,57.87,18516.55,18508.88,18557.43,18471.62
7/18/2016,56.99,58,58.16,57.74,18533.05,18521.55,18556.13,18489.84
7/19/2016,56.73,57.46,57.77,57.15,18559.01,18503.12,18562.53,18495.11
7/20/2016,57.14,57.99,58.1,57.74,18595.03,18582.7,18622.01,18555.65
7/21/2016,56.37,57.99,58.03,56.57,18517.23,18589.96,18590.44,18469.67
7/22/2016,55.79,56.82,56.96,56.43,18570.85,18524.15,18571.3,18491.59
7/25/2016,55.45,56.87,57.15,56.46,18493.06,18554.49,18555.69,18452.62
7/26/2016,55.5,57.2,57.87,56.25,18473.75,18497.37,18522.47,18387.22
7/27/2016,55.41,56.5,57,55.47,18472.17,18473.27,18542.39,18430.94
7/28/2016,54.92,55.59,55.81,54.98,18456.35,18461.01,18483.26,18368.82
7/29/2016,54.75,55.27,55.66,55.21,18432.24,18442.52,18466.55,18371.12
8/1/2016,54.79,55.73,55.87,55.3,18404.51,18434.5,18467.03,18355.75
8/2/2016,55.85,55.23,55.28,54.78,18313.77,18401.15,18403.65,18247.79
8/3/2016,55.98,54.55,55.19,54.28,18355,18313.08,18355,18283.23
8/4/2016,55.77,54.96,55.57,54.65,18352.05,18351.43,18397.87,18325.17
8/5/2016,55.13,55.32,56.06,55.17,18543.53,18402.8,18543.53,18402.8
8/8/2016,56.73,56.13,56.39,55.68,18529.29,18540.65,18569.31,18502.03
8/9/2016,56.45,56.08,56.24,55.69,18533.05,18538.05,18585.32,18507.75
8/10/2016,56.77,55.95,56.18,55.07,18495.66,18541.48,18561.75,18468.78
8/11/2016,56.88,55.63,56.89,55.48,18613.52,18519.08,18638.34,18519.08
8/12/2016,56.86,56.7,56.76,56.13,18576.47,18595.65,18606.06,18535.86
8/15/2016,57.21,56.65,57.06,56.62,18636.05,18588.59,18668.44,18588.59
8/16/2016,58.9,56.8,57.04,56.42,18552.02,18614.48,18614.86,18550.65
8/17/2016,58.66,56.87,56.97,56.54,18573.94,18537.09,18582.35,18468.68
8/18/2016,59.62,56.99,57.46,56.9,18597.7,18566.54,18600.82,18533.29
8/19/2016,60.22,57.4,59.14,57.25,18552.57,18585.17,18585.17,18491.24
8/22/2016,59.24,58.82,59.46,58.65,18529.42,18535.86,18570.92,18466.86
8/23/2016,59,58.8,59.8,58.8,18547.3,18568.94,18631.6,18545.52
8/24/2016,58.63,59.89,60.33,59.72,18481.48,18537.5,18539.15,18448.27
8/25/2016,58,60.01,60.15,59.03,18448.41,18471.21,18497.68,18431.46
8/26/2016,57.64,58.57,59.2,58.3,18395.4,18467.92,18572.09,18335.34
8/29/2016,58.54,59.2,59.25,58.53,18502.99,18421.29,18523.09,18419.92
8/30/2016,58.02,58.46,58.76,57.85,18454.3,18491.28,18514.29,18408.52
8/31/2016,57.41,57.86,58.28,57.19,18400.88,18436.7,18439.68,18333.56
9/1/2016,57.72,57.67,58.55,57.53,18419.3,18396.57,18430.05,18295.48
9/2/2016,56.17,58.63,59.18,57.99,18491.96,18466.01,18544.76,18439.1
9/6/2016,55.33,58.25,58.38,57.21,18538.12,18493.4,18551.54,18450.32
9/7/2016,56.01,57.48,57.78,57.01,18526.14,18527.71,18536.89,18474.77
9/8/2016,55.37,56.88,57.27,56.11,18479.91,18486.69,18506.24,18446.69
9/9/2016,55.13,55.88,56,55.27,18085.45,18404.17,18404.17,18085.45
9/12/2016,55.47,55,56.12,54.95,18325.07,18028.95,18358.69,17994.84
9/13/2016,55.18,55.86,55.94,55.12,18066.75,18262.99,18262.99,18028.06
9/14/2016,54.95,55.16,55.56,54.93,18034.77,18073.39,18163.48,17992.21
9/15/2016,54.87,55,55.54,54.81,18212.48,18024.91,18250.11,18015.49
9/16/2016,55.34,55.24,55.36,55.05,18123.8,18217.21,18217.21,18070.21
9/19/2016,55.41,55.38,55.47,54.93,18120.17,18154.82,18254.88,18093.05
9/20/2016,55.15,55.26,55.44,54.76,18129.96,18175.36,18227.21,18128.8
9/21/2016,54.4,55.02,55.38,54.61,18293.7,18164.96,18307.43,18121.57
9/22/2016,55.34,55.47,55.98,55.24,18392.46,18343.76,18449.88,18343.76
9/23/2016,53.25,55.02,55.71,54.91,18261.45,18377.36,18383.76,18254.84
9/26/2016,52.16,54.8,55,54.08,18094.83,18217.76,18217.76,18083.32
9/27/2016,52.65,54.25,55.54,53.9,18228.3,18099.21,18238.1,18052.16
9/28/2016,52.67,54.6,55,52.8,18339.24,18240.22,18349.86,18179.34
9/29/2016,52.14,52.92,53.58,52.12,18143.45,18322.88,18366.23,18091.64
9/30/2016,52.12,52.57,53.06,52.28,18308.15,18181.8,18369.62,18181.8
10/3/2016,52.03,52.54,53,52.42,18253.85,18279.6,18279.8,18203.75
10/4/2016,51.79,52.9,53.06,52.08,18168.45,18267.68,18313.77,18116.26
10/5/2016,51.79,52.15,52.64,52.1,18281.03,18205.5,18315.82,18205.5
10/6/2016,51.82,52.2,52.33,51.97,18268.5,18280.42,18288.12,18162.97
10/7/2016,52.44,52.42,52.46,51.68,18240.49,18295.35,18319.73,18149.35
10/10/2016,52.03,52.13,52.25,51.77,18329.04,18282.95,18399.96,18282.95
10/11/2016,51.62,51.95,52.25,51.52,18128.66,18308.43,18312.33,18061.96
10/12/2016,51.03,52.01,52.71,51.8,18144.2,18132.63,18193.96,18082.09
10/13/2016,51.22,52.12,52.32,51.5,18098.94,18088.32,18137.7,17959.95
10/14/2016,51.8,52.38,52.5,51.62,18138.38,18177.35,18261.11,18138.38
10/17/2016,51.89,51.65,51.75,50.96,18086.4,18135.85,18162.28,18063.02
10/18/2016,51.77,51.3,51.66,51.19,18161.94,18145.06,18225.8,18129.45
10/19/2016,51.87,51.34,51.84,51.14,18202.62,18178.21,18252.2,18169.25
10/20/2016,51.05,51.77,52.36,51.69,18162.35,18161.87,18249.05,18129.07
10/21/2016,51.97,51.74,51.87,51.25,18145.71,18152.63,18168.76,18049.77
10/24/2016,51.89,52.16,52.29,51.83,18223.03,18197.14,18275.04,18191.18
10/25/2016,52.02,50.97,51.44,50.71,18169.27,18206.52,18241.69,18151.7
10/26/2016,50.18,50.95,52.27,50.9,18199.33,18103.8,18236.04,18062.3
10/27/2016,49.62,52.34,52.34,51.69,18169.68,18234.81,18253.2,18149.2
10/28/2016,49.72,52.12,52.5,51.79,18161.19,18193.79,18257.06,18094.97
10/31/2016,49.73,50.88,51.15,50,18142.42,18176.6,18193.68,18130.58
11/1/2016,49.96,50.5,50.51,49.14,18037.1,18158.24,18177.01,17940.84
11/2/2016,50.91,49.24,50.27,49.01,17959.64,18017.72,18044.15,17931.89
11/3/2016,51.08,49.98,50,49.31,17930.67,17978.75,18006.96,17904.07
11/4/2016,51.12,49.8,50.45,49.76,17888.28,17928.35,17986.76,17883.56
11/7/2016,50.39,50.48,50.93,50.28,18259.6,17994.64,18263.3,17994.64
11/8/2016,50.77,51.1,51.49,50.95,18332.74,18251.38,18400.5,18200.75
11/9/2016,50.21,50.07,51.27,49.8,18589.69,18317.26,18650.06,18252.55
11/10/2016,50.13,51.29,51.37,50.33,18807.88,18603.14,18873.66,18603.14
11/11/2016,50.68,50.22,50.85,50.18,18847.66,18781.65,18855.78,18736.96
